iter,elapsed_time,obj,gradnorm,eval,grad,no_perturb_count,gamma,inv_step,momentum
134,14.748411420004231,0.03406928759446554,0.0004823853771660504,134,134,134,2.5e-09,0.04,0.99975
135,14.853684462003912,0.03405733244014395,0.0004778135741065032,135,135,135,2.5e-09,0.04,0.99975
136,14.961215004003861,0.03404411424562016,0.0004720439796987322,136,136,136,2.5e-09,0.04,0.99975
137,15.06801783800347,0.03402986879831275,0.00046539622744449924,137,137,137,2.5e-09,0.04,0.99975
138,15.174694379003085,0.03401486835701564,0.00045825663721503745,138,138,138,2.5e-09,0.04,0.99975
139,15.280604546002905,0.0339994013359834,0.0004510633897775348,139,139,139,2.5e-09,0.04,0.99975
140,15.386477254002784,0.033983750327961824,0.0004442860586868663,140,140,140,2.5e-09,0.04,0.99975
141,15.492462171003353,0.033968169527257314,0.00043839501701755653,141,141,141,2.5e-09,0.04,0.99975
142,15.599197504003314,0.03395286305352932,0.0004338173531361378,142,142,142,2.5e-09,0.04,0.99975
143,15.706311795002875,0.03393796626660224,0.00043088135265103287,143,143,143,2.5e-09,0.04,0.99975
144,15.811313879003137,0.033923532577908054,0.00042976046248491414,144,144,144,2.5e-09,0.04,0.99975
145,15.918017713002882,0.03390952809357872,0.0004304348468907859,145,145,145,2.5e-09,0.04,0.99975
146,16.024469005002175,0.03389583543706826,0.0004326873415707113,146,146,146,2.5e-09,0.04,0.99975
147,16.13214108900138,0.03388226647910536,0.000436138733846637,147,147,147,2.5e-09,0.04,0.99975
148,16.24041504700108,0.03386858202498873,0.0004403113669575304,148,148,148,2.5e-09,0.04,0.99975
149,16.349602005000634,0.03385451542382624,0.0004447004433358312,149,149,149,2.5e-09,0.04,0.99975
150,16.457872046001285,0.033839796907731076,0.00044883428444951674,150,150,150,2.5e-09,0.04,0.99975
151,16.565826754001137,0.033824176090359474,0.0004523149197914201,151,151,151,2.5e-09,0.04,0.99975
152,16.674216712000998,0.03380744095160691,0.00045484143212966483,152,152,152,2.5e-09,0.04,0.99975
153,16.78286525400108,0.03378943226997148,0.0004562248400007378,153,153,153,2.5e-09,0.04,0.99975
154,16.88969129600082,0.03377005255945652,0.0004564028868230425,154,154,154,2.5e-09,0.04,0.99975
155,16.997277296000902,0.033749268274070314,0.0004554566353272003,155,155,155,2.5e-09,0.04,0.99975
156,17.106185796001228,0.03372710390665177,0.00045362110274974174,156,156,156,2.5e-09,0.04,0.99975
157,17.215154879000693,0.03370362729904683,0.000451274518518647,157,157,157,2.5e-09,0.04,0.99975
158,17.323846296000738,0.03367892730682637,0.0004488916195151511,158,158,158,2.5e-09,0.04,0.99975
159,17.43175350400088,0.033653087449478244,0.0004469593138005496,159,159,159,2.5e-09,0.04,0.99975
160,17.54207975400095,0.03362616113406296,0.0004458734588315673,160,160,160,2.5e-09,0.04,0.99975
161,17.650233629001377,0.03359815427093384,0.0004458504588136079,161,161,161,2.5e-09,0.04,0.99975
162,17.7579822960015,0.03356901928819439,0.00044688457261564954,162,162,162,2.5e-09,0.04,0.99975
163,17.866775754001537,0.03353866152870274,0.0004487614226690688,163,163,163,2.5e-09,0.04,0.99975
164,17.974895421001747,0.03350695615525123,0.0004511142564267616,164,164,164,2.5e-09,0.04,0.99975
165,18.08194833700145,0.03347377200059654,0.0004534975036694709,165,165,165,2.5e-09,0.04,0.99975
166,18.18903008700181,0.03343899842971495,0.00045545626918076326,166,166,166,2.5e-09,0.04,0.99975
167,18.295426212001985,0.03340257169176125,0.00045658339061131515,167,167,167,2.5e-09,0.04,0.99975
168,18.402479504002258,0.03336449769047095,0.000456567869817427,168,168,168,2.5e-09,0.04,0.99975
169,18.50877562900223,0.03332486809890202,0.0004552441165374561,169,169,169,2.5e-09,0.04,0.99975
170,18.616233129001557,0.0332838662769975,0.0004526488089661829,170,170,170,2.5e-09,0.04,0.99975
171,18.72240733700164,0.03324175905139805,0.00044908119399172534,171,171,171,2.5e-09,0.04,0.99975
172,18.82781417100159,0.03319887102774309,0.00044514450970138274,172,172,172,2.5e-09,0.04,0.99975
173,18.934656171001734,0.03315554067778496,0.0004417263406464914,173,173,173,2.5e-09,0.04,0.99975
174,19.04045417100224,0.03311206230606186,0.0004398683494952584,174,174,174,2.5e-09,0.04,0.99975
175,19.147470546002296,0.033068624258331174,0.00044050367393820724,175,175,175,2.5e-09,0.04,0.99975
176,19.253645837002296,0.03302525908987455,0.000444115928462914,176,176,176,2.5e-09,0.04,0.99975
177,19.35968337900249,0.032981822764160396,0.0004504620116818209,177,177,177,2.5e-09,0.04,0.99975
178,19.466233254001963,0.032938014930727705,0.00045851549155363904,178,178,178,2.5e-09,0.04,0.99975
179,19.57368112900258,0.032893441273089775,0.0004666815148419674,179,179,179,2.5e-09,0.04,0.99975
180,19.680290046002483,0.03284770566956949,0.00047318767897723676,180,180,180,2.5e-09,0.04,0.99975
181,19.78757121200215,0.032800510017911004,0.0004764929228236622,181,181,181,2.5e-09,0.04,0.99975
182,19.894237545001488,0.03275173689902324,0.00047560096143348877,182,182,182,2.5e-09,0.04,0.99975
183,20.001017170001433,0.03270149501637856,0.0004702412918930061,183,183,183,2.5e-09,0.04,0.99975
184,20.107412295001268,0.032650117048224715,0.000460923643859818,184,184,184,2.5e-09,0.04,0.99975
185,20.21448771100131,0.0325981111133945,0.00044887250126504283,185,185,185,2.5e-09,0.04,0.99975
186,20.321168628001942,0.03254607788808341,0.0004358335181565495,186,186,186,2.5e-09,0.04,0.99975
187,20.427407503001632,0.03249461320552585,0.00042374518973077466,187,187,187,2.5e-09,0.04,0.99975
188,20.534374295001726,0.03244421863169817,0.0004143093186847509,188,188,188,2.5e-09,0.04,0.99975
189,20.642345378001664,0.032395239076003245,0.0004085683421682044,189,189,189,2.5e-09,0.04,0.99975
190,20.74950879500193,0.03234783812746503,0.0004066524220862825,190,190,190,2.5e-09,0.04,0.99975
191,20.855637545002537,0.03230201155223744,0.00040781482413064426,191,191,191,2.5e-09,0.04,0.99975
192,20.963587504003044,0.03225763063625996,0.0004107298539068245,192,192,192,2.5e-09,0.04,0.99975
193,21.070552171003328,0.03221450191401428,0.0004139036345218922,193,193,193,2.5e-09,0.04,0.99975
194,21.17810371300311,0.03217242856476981,0.0004160450949013533,194,194,194,2.5e-09,0.04,0.99975
195,21.284580963003464,0.032131260407359835,0.000416326473800622,195,195,195,2.5e-09,0.04,0.99975
196,21.39150008800334,0.03209092273691087,0.00041453432230283756,196,196,196,2.5e-09,0.04,0.99975
197,21.498116754003604,0.032051418379300534,0.000411129523850353,197,197,197,2.5e-09,0.04,0.99975
198,21.604989546003708,0.03201280201375492,0.00040720949794111847,198,198,198,2.5e-09,0.04,0.99975
199,21.710493921003945,0.03197513111142387,0.00040432660548482823,199,199,199,2.5e-09,0.04,0.99975
200,21.817756546003693,0.031938403853713916,0.0004041025719029879,200,200,200,2.5e-09,0.04,0.99975
201,21.928884088003542,0.03190250085647317,0.0004076413045876092,201,201,201,2.5e-09,0.04,0.99975
202,22.037075213003845,0.031867153233742215,0.0004148993433435791,202,202,202,2.5e-09,0.04,0.99975
203,22.142890588003866,0.03183196153275343,0.0004243165888825567,203,203,203,2.5e-09,0.04,0.99975
204,22.24954583800354,0.03179648332362651,0.0004329612612143192,204,204,204,2.5e-09,0.04,0.99975
205,22.35669046300336,0.03176038669783584,0.0004372086708883499,205,205,205,2.5e-09,0.04,0.99975
206,22.464944004003883,0.03172363325302367,0.000433775394175816,206,206,206,2.5e-09,0.04,0.99975
