iter,elapsed_time,obj,gradnorm,eval,grad,L,M,iter_inner
257,6.347134504001588,3387218126.5335593,18315257.73847942,0,476,82515398.38792433,19170.707494604056,2
258,6.372806961997412,3379095915.855371,18267277.155674007,0,478,82515398.38792433,20292.307486560734,3
259,6.3978898789937375,3368993742.893473,18206886.567957956,0,480,82515398.38792433,21090.838793238814,4
260,6.423465461994056,3356944795.326274,18133718.111468986,0,482,82515398.38792433,21756.76266778157,5
261,6.449743502991623,3342989406.7962456,18047311.328834906,0,484,82515398.38792433,22372.01889638961,6
262,6.476094669982558,3327175612.2033634,17947124.275595795,0,486,82515398.38792433,22977.699844232302,7
263,6.502398378986982,3309559798.845587,17832551.724283002,0,488,82515398.38792433,23596.49687415991,8
264,6.528260586987017,3290207436.6605825,17702953.460126497,0,490,82515398.38792433,24241.55781860904,9
265,6.554292586995871,3269193860.930128,17557696.376747053,0,492,82515398.38792433,24920.384058156505,10
266,6.579693545005284,3246605067.713325,17396214.78663472,0,494,82515398.38792433,25636.645273386657,11
267,6.605021420007688,3222538465.8568273,17218093.9233859,0,496,82515398.38792433,26391.02468330713,12
268,6.630333503999282,3197103509.919414,17023181.782462444,0,498,82515398.38792433,27181.58423461899,13
269,6.654239921001135,3170422116.726335,16811733.81521956,0,500,74263858.5491319,1e-16,0
270,6.679632712010061,3166618722.7076144,16790415.409542717,0,502,74263858.5491319,19029.104825063747,1
271,6.7073940460104495,3160930013.321455,16758261.896347418,0,504,74263858.5491319,21294.036105943967,2
272,6.733775296001113,3153374488.7995267,16714940.787213683,0,506,74263858.5491319,22581.364503193116,3
273,6.760958587998175,3143976767.105933,16659960.614693679,0,508,74263858.5491319,23521.490927072344,4
274,6.788154712994583,3132768124.1520944,16592676.927029498,0,510,74263858.5491319,24323.924622747065,5
275,6.812888962987927,3119787188.858277,16512304.968602423,0,512,74263858.5491319,25077.45853663349,6
276,6.837737712994567,3105080780.1234965,16417942.997360129,0,514,74263858.5491319,25825.02826104035,7
277,6.864506504993187,3088704861.760372,16308611.18623876,0,516,74263858.5491319,26588.497155684076,8
278,6.891449129994726,3070725575.707692,16183311.950633414,0,518,74263858.5491319,27378.429573860732,9
279,6.917180296994047,3051220293.110975,16041118.13073488,0,520,74263858.5491319,28198.428574007652,10
280,6.943653921989608,3030278597.5800843,15881295.409960844,0,522,74263858.5491319,29047.244899400113,11
281,6.970378713987884,3008003086.580439,15703464.200245691,0,524,74263858.5491319,29919.90616048019,12
282,6.995914046987309,2984509848.41841,15507803.350479906,0,526,66837472.69421871,1e-16,0
283,7.022064046992455,2980914184.4435368,15486349.012060102,0,528,66837472.69421871,20777.2649311128,1
284,7.049166547003551,2975537598.8991146,15453974.158929247,0,530,66837472.69421871,23248.472723346727,2
285,7.074014005003846,2968399224.7750955,15410313.293978026,0,532,66837472.69421871,24653.58526764167,3
286,7.10159975499846,2959524583.9469123,15354833.82382205,0,534,66837472.69421871,25680.521728220636,4
287,7.126849921987741,2948946194.175355,15286851.893741423,0,536,66837472.69421871,26557.1885289984,5
288,7.153047046987922,2936704335.440913,15205558.789412018,0,538,66837472.69421871,27379.280976184335,6
289,7.17751783899439,2922847949.548324,15110062.930701997,0,540,66837472.69421871,28191.955662030072,7
