iter,elapsed_time,obj,gradnorm,eval,grad,L,M,iter_inner
125,2.6531213020934956,1153603.6891817981,210815.58730720327,0,218,6957847.019520001,36.92057792623745,46
126,2.6785315940942382,1092802.318249546,204112.0275097096,0,220,6957847.019520001,36.92057792623745,47
127,2.702922135096742,1043013.1948050365,197333.7528531581,0,222,6957847.019520001,36.92057792623745,48
128,2.727069885106175,1002637.0564880181,190567.29729733831,0,224,6957847.019520001,36.92057792623745,49
129,2.7523979680991033,970040.4487832155,183888.49643214018,0,226,6957847.019520001,36.92057792623745,50
130,2.7778204271016875,943654.3616628979,177360.51123606984,0,228,6957847.019520001,36.92057792623745,51
131,2.801772219114355,922048.3266687095,171032.93539530132,0,230,6957847.019520001,36.92057792623745,52
132,2.8267366771178786,903978.8210330353,164941.86913163716,0,232,6957847.019520001,36.92057792623745,53
133,2.8517323021224,888413.4155415114,159110.79517297755,0,234,6957847.019520001,36.92057792623745,54
134,2.875667677115416,874534.0908338843,153552.0558136956,0,236,6957847.019520001,36.92057792623745,55
135,2.901018469114206,861724.3712461144,148268.71210110345,0,238,6957847.019520001,36.92057792623745,56
136,2.926977678114781,849545.3771468635,143256.57052484126,0,240,6957847.019520001,36.92057792623745,57
137,2.951066928115324,837705.6884807944,138506.18776188584,0,242,6957847.019520001,36.92057792623745,58
138,2.975462886126479,826029.2288908907,134004.70463820695,0,244,6957847.019520001,36.92057792623745,59
139,3.002513427127269,814424.4283592683,275112.300396493,0,246,6262062.317568,1e-16,0
140,3.025556302134646,802423.4778086375,271219.7642656486,0,248,6262062.317568,36.367006682665114,1
141,3.051407760125585,784989.3691185373,265493.9038622141,0,250,6262062.317568,40.327436579983505,2
142,3.0759446351148654,762714.0389971595,258045.69384404446,0,252,6262062.317568,42.23272030120299,3
143,3.1018988021096447,736314.8016549291,249009.45152218163,0,254,6262062.317568,43.293805119962535,4
144,3.126712469107588,706601.17574279,238540.3045128374,0,256,6262062.317568,43.911009442066835,5
145,3.1500691771070706,674439.4304362409,226812.05075720645,0,258,6262062.317568,44.252499291928956,6
146,3.1745287181111053,640716.6142802773,214015.54008496372,0,260,6262062.317568,44.39887985622247,7
147,3.197299426115933,606305.721549543,200357.68760468552,0,262,6262062.317568,44.39887985622247,8
148,3.2221135091094766,572033.4842720787,186061.2585141466,0,264,6262062.317568,44.39887985622247,9
149,3.2459991341165733,538652.0650897776,171365.64177404103,0,266,6262062.317568,44.39887985622247,10
150,3.2705548421217827,506815.674454208,156528.93787902093,0,268,6262062.317568,44.39887985622247,11
151,3.2934999261196936,477062.85283546115,141831.7646553573,0,270,6262062.317568,44.39887985622247,12
152,3.3164495091186836,449804.8548784921,127583.07374719209,0,272,6262062.317568,44.39887985622247,13
153,3.3404804671299644,425320.2616153251,114127.56202433187,0,274,6262062.317568,44.39887985622247,14
154,3.3674393841210986,403755.64539119886,101852.05323622047,0,276,6262062.317568,44.39887985622247,15
155,3.3909525511262473,385131.83690053795,91183.03050246641,0,278,6262062.317568,44.39887985622247,16
156,3.416301051125629,369355.1092799107,82558.78001583058,0,280,6262062.317568,44.39887985622247,17
157,3.439502676119446,356232.4110842361,76354.12932744902,0,282,6262062.317568,44.39887985622247,18
158,3.4651813011296326,345489.65376522765,72755.672448259,0,284,6262062.317568,44.39887985622247,19
159,3.488789134135004,336791.9909321877,71645.85474934922,0,286,6262062.317568,44.39887985622247,20
160,3.5142325921333395,329765.01358100923,72595.05319792104,0,288,6262062.317568,44.39887985622247,21
161,3.5381938001373783,324015.8227158543,74986.95715725586,0,290,6262062.317568,44.39887985622247,22
162,3.5616720501275267,319153.0222365285,78184.89602729077,0,292,6262062.317568,44.39887985622247,23
163,3.5857000501273433,314804.7939063838,81642.34779782507,0,294,6262062.317568,44.39887985622247,24
164,3.6100429251237074,310634.3654953677,79079.0741855929,0,296,6262062.317568,44.39887985622247,25
