iter,elapsed_time,obj,gradnorm,eval,grad,L,H,iter_inner
236,8.123839829946519,4.383057328411463,2.216785129119699,0,433,343.5973836800001,0.005539747039584217,35
237,8.164026037949952,4.210303154652746,2.1635757158448636,0,435,343.5973836800001,0.005539747039584217,36
238,8.205082620945177,3.9905275025160156,2.111102432665771,0,437,343.5973836800001,0.005539747039584217,37
239,8.24102145494544,3.839141617457681,2.0517274088776363,0,439,343.5973836800001,0.005539747039584217,38
240,8.279290620950633,3.7384597727836537,1.9964520254216744,0,441,343.5973836800001,0.005539747039584217,39
241,8.319767620952916,3.5670846828585767,1.9524938749351433,0,443,343.5973836800001,0.005539747039584217,40
242,8.358032245945651,3.343230254231419,1.9083974714306948,0,445,343.5973836800001,0.005539747039584217,41
243,8.399120287940605,3.1936169439418025,1.855908825835336,0,447,343.5973836800001,0.005539747039584217,42
244,8.436484329940868,3.108808800874388,1.8044748736936072,0,449,343.5973836800001,0.005539747039584217,43
245,8.478687829934643,2.9733384073574687,1.7610165478112763,0,451,343.5973836800001,0.005539747039584217,44
246,8.516012246938772,2.8073197194595463,1.716062525752144,0,453,343.5973836800001,0.005539747039584217,45
247,8.553887329937425,2.7322554653714386,1.6631856582182185,0,455,343.5973836800001,0.005539747039584217,46
248,8.593576413943083,2.7279385634880504,1.6120160738619214,0,457,343.5973836800001,0.005539747039584217,47
249,8.629741204946185,2.6677229257127664,1.5693295791696091,0,459,343.5973836800001,0.005539747039584217,48
250,8.665188371945987,2.5623614342667085,1.526134773815922,0,461,343.5973836800001,0.005539747039584217,49
251,8.705360829946585,2.5253475910340324,1.4763635346281316,0,463,343.5973836800001,0.005539747039584217,50
252,8.74639020494942,2.532077899434638,1.4295365350279763,0,465,343.5973836800001,0.005539747039584217,51
253,8.781247870952939,2.4588120765611534,1.392620938372153,0,467,343.5973836800001,0.005539747039584217,52
254,8.820552536955802,2.3254708440564507,1.3572343077096554,0,469,343.5973836800001,0.005539747039584217,53
255,8.857181953964755,2.256255733297526,1.317249667473228,0,471,343.5973836800001,0.005539747039584217,54
256,8.895732370961923,2.2367998582559903,1.2806662452013637,0,473,343.5973836800001,0.005539747039584217,55
257,8.934938995967968,2.153448258826842,1.2522744185435677,0,475,343.5973836800001,0.005539747039584217,56
258,8.971969745965907,2.033335747651365,1.2224069851307626,0,477,343.5973836800001,0.005539747039584217,57
259,9.009154037965345,2.000750685761632,1.1848549003464555,0,479,343.5973836800001,0.005539747039584217,58
260,9.04489691296476,2.0347636693163977,1.148462468471455,0,481,343.5973836800001,0.005539747039584217,59
261,9.083562871965114,2.0126970011039473,1.1200761325596398,0,483,343.5973836800001,0.005539747039584217,60
262,9.11911508096091,1.9518539985183083,1.0926353796873685,0,485,343.5973836800001,0.005539747039584217,61
263,9.155926913954318,1.9655588095196828,1.0614820967502085,0,487,343.5973836800001,0.005539747039584217,62
264,9.189387788952445,2.0238367149156167,1.0349881479991592,0,489,343.5973836800001,0.005539747039584217,63
265,9.225538747952669,2.001633774699738,1.0178107396487108,0,491,343.5973836800001,0.005539747039584217,64
266,9.263602664956124,1.9206330631380875,1.0005617667833895,0,493,343.5973836800001,0.005539747039584217,65
267,9.302864705954562,1.901705125102742,0.9772149514259615,0,495,343.5973836800001,0.005539747039584217,66
268,9.337828663963592,1.9244086884957934,0.9556639648397601,0,497,343.5973836800001,0.005539747039584217,67
269,9.374303163975128,1.8756741543511164,0.9412942092101014,0,499,343.5973836800001,0.005539747039584217,68
270,9.41307095598313,1.7883671761805022,0.9264197353390394,0,501,343.5973836800001,0.005539747039584217,69
271,9.44509470599587,1.788585961564183,0.905998082197605,0,503,343.5973836800001,0.005539747039584217,70
272,9.479582415006007,1.8545425147698382,0.8870907955676952,0,505,343.5973836800001,0.005539747039584217,71
273,9.513312206996488,1.8682043260164212,0.8733900301514562,0,507,343.5973836800001,0.005539747039584217,72
274,9.550201998004923,1.8544684384988124,0.8563411749727525,0,509,343.5973836800001,0.005539747039584217,73
275,9.585825582005782,1.927709312996634,0.831308965983956,0,511,343.5973836800001,0.005539747039584217,74
276,9.621880332008004,2.053959292601526,0.8070114369187729,0,513,343.5973836800001,0.005539747039584217,75
277,9.658773041010136,2.1079763118802637,0.7899384819398451,0,515,343.5973836800001,0.005539747039584217,76
278,9.695559207015322,2.113489399882133,0.7740111468039313,0,517,343.5973836800001,0.005539747039584217,77
279,9.733463290016516,2.187410648798819,0.7552540417561037,0,519,343.5973836800001,0.005539747039584217,78
280,9.76907204001327,2.302037550071613,0.7406862081469979,0,521,343.5973836800001,0.005539747039584217,79
281,9.807922290012357,2.3432660839753288,0.7332550916419741,0,523,343.5973836800001,0.005539747039584217,80
282,9.845409248009673,2.3476173805041896,0.7237775827246231,0,525,343.5973836800001,0.005539747039584217,81
283,9.880843623017427,2.440869269132336,0.7072045363215951,0,527,343.5973836800001,0.005539747039584217,82
284,9.917049873009091,2.598816129067158,0.6913943809977195,0,529,343.5973836800001,0.005539747039584217,83
285,9.954246248002164,2.707214335466093,0.6818600097437777,0,531,343.5973836800001,0.005539747039584217,84
286,9.99145762300759,2.6947585434499164,0.6724177939490272,0,533,343.5973836800001,0.005539747039584217,85
287,10.028970290004509,2.6456447898006172,0.6594921498886657,0,535,343.5973836800001,0.005539747039584217,86
288,10.068020664999494,2.5983357661725988,0.6500405519196618,0,537,343.5973836800001,0.005539747039584217,87
289,10.103665664995788,2.552776987520995,0.647019454084675,0,539,343.5973836800001,0.005539747039584217,88
